序號,英文名稱,中文名稱,中國大陸譯名,來源網站
1832,peak load boiler,尖峰負載鍋爐,尖峰负荷锅炉,https://terms.naer.edu.tw/
1833,peak regulation steam turbine,峰值調整汽輪機,调峰汽轮机,https://terms.naer.edu.tw/
1834,peak voltmeter,頂值電壓計；峰值電壓計；峰值電壓表；峰值伏特器,峰值电压表,https://terms.naer.edu.tw/
1835,Pelton turbine,佩爾頓水輪機；巴爾頓渦輪,水斗式水轮机,https://terms.naer.edu.tw/
1836,penetrant inspection unit,滲透探傷裝置,渗透探伤装置,https://terms.naer.edu.tw/
1837,penetration welding,滲透熔接,熔透型焊接法,https://terms.naer.edu.tw/
1838,perforated distribution plate,打孔分佈板,多孔板,https://terms.naer.edu.tw/
1839,permanent mold casting,金屬模鑄法；金屬模鑄件,金属型铸造,https://terms.naer.edu.tw/
1840,permanent mold casting machine,金屬模鑄造機；永久[鑄]模鑄造機,金属型铸造机,https://terms.naer.edu.tw/
1841,permanent-magnet moving-coil instrument,永磁動圈式儀器。,永磁动圈式仪表,https://terms.naer.edu.tw/
1842,permeameter,磁導計；導磁率計,磁导计,https://terms.naer.edu.tw/
1843,personnel carrier,運兵車,运兵车,https://terms.naer.edu.tw/
1844,perspective projection,透視；投影,透视投影,https://terms.naer.edu.tw/
1845,petro-forge machine,石化鍛造機,内燃锤,https://terms.naer.edu.tw/
1846,phase distance meter,相位式測距儀,相位式测距仪,https://terms.naer.edu.tw/
1847,phase meter,相位計,相位表,https://terms.naer.edu.tw/
1848,phase-changing superplastic forming,相變超塑成形,相变超塑成形,https://terms.naer.edu.tw/
1849,phase-contrast microscope,位相差顯微鏡,相衬显微镜,https://terms.naer.edu.tw/
1850,phase-plate,相板,相位板,https://terms.naer.edu.tw/
1851,photo-elastic effect,光彈效應,光弹效应,https://terms.naer.edu.tw/
1852,photoconductive transducer,光導換能器,光导式传感器,https://terms.naer.edu.tw/
1853,photoelasticimeter,光彈性儀,光弹性仪,https://terms.naer.edu.tw/
1854,photoelectric length meter,光電式長度計,光电式长度计,https://terms.naer.edu.tw/
1855,photoelectric thermometer,光電溫度計,光电温度计,https://terms.naer.edu.tw/
1856,photoelectric transducer,光電換能器,光电式传感器,https://terms.naer.edu.tw/
1857,photoelectric width meter,光電式寬度計,光电式宽度计,https://terms.naer.edu.tw/
1858,photogrammetric instrument,攝影測量儀器,摄影测量仪器,https://terms.naer.edu.tw/
1859,phototheodolite,攝影經緯儀；照相經緯儀,摄影经纬仪,https://terms.naer.edu.tw/
1860,phototube,光電管,光电管,https://terms.naer.edu.tw/
1861,photovoltaic cell,光電池；光生伏打電池；光電管；光[伏打]電池；光伏電池,光电池,https://terms.naer.edu.tw/
1862,physical property type transducer,物性型感測器,物性型传感器,https://terms.naer.edu.tw/
1863,physical quantity transducer,物理量感測器,物理量传感器,https://terms.naer.edu.tw/
1864,physical vapor deposition，PVD,物理汽相澱積；物理氣相沉積；物理蒸氣沈積［法］,物理气相沉积,https://terms.naer.edu.tw/
1865,physico-optical instrument,物理光學儀器,物理光学仪器,https://terms.naer.edu.tw/
1866,pickup,拾音；拾波；檢取；拾波器；拾聲器；拾取器；受波器；電干擾,轻便客货两用车,https://terms.naer.edu.tw/
1867,piercing,穿孔，衝孔,冲孔,https://terms.naer.edu.tw/
1868,piercing die,穿孔模,冲孔模,https://terms.naer.edu.tw/
1869,piezoelectric transducer,壓電式轉換器；壓電式傳感器；壓電換能器,压电式传感器,https://terms.naer.edu.tw/
1870,piezoresistive transducer,壓阻換能器,压阻式传感器,https://terms.naer.edu.tw/
1871,pig iron,生鐵,生铁,https://terms.naer.edu.tw/
1872,pile forcing equipment,壓樁設備,压桩设备,https://terms.naer.edu.tw/
1873,pile forming rig,成樁設備,成桩设备,https://terms.naer.edu.tw/
1874,pilefollower,送樁器,送桩器,https://terms.naer.edu.tw/
1875,piling equipment,打樁設備,打桩设备,https://terms.naer.edu.tw/
1876,pilot injection engine,引燃噴射式發動機,引燃喷射式发动机,https://terms.naer.edu.tw/
1877,pilot injection gas engine,引燃噴射式燃氣發動機,引燃喷射式燃气发动机,https://terms.naer.edu.tw/
1878,pin,銷；針,销,https://terms.naer.edu.tw/
1879,pin puller,插腳拔出器,拔销器,https://terms.naer.edu.tw/
1880,pinhole,針孔；鎖孔；針眼,针孔,https://terms.naer.edu.tw/
1881,pintle chain,銷鏈,销合链,https://terms.naer.edu.tw/
1882,pipe cutting machine,鋸管機；截管機,管子加工机床,https://terms.naer.edu.tw/
1883,piping drawing,管系圖,管系图,https://terms.naer.edu.tw/
1884,piston displacement，piston swept volume,活塞位移；活塞排氣量,活塞排量,https://terms.naer.edu.tw/
1885,piston pump,活塞泵,活塞泵,https://terms.naer.edu.tw/
1886,pit drainage pump,基坑排水泵,矿山排水泵,https://terms.naer.edu.tw/
1887,pit-type tubular turbine,豎井貫流式水輪機,竖井贯流式水轮机,https://terms.naer.edu.tw/
1888,pitting,麻點；點蝕；孔蝕,剥蚀,https://terms.naer.edu.tw/
1889,pitting corrosion,斑蝕,点蚀,https://terms.naer.edu.tw/
1890,plain milling machine,平直狀銑床,平面铣床,https://terms.naer.edu.tw/
1891,plan,平面圖；計畫,平面图,https://terms.naer.edu.tw/
1892,planar contact pair,平面〔運動〕對,平面副,https://terms.naer.edu.tw/
1893,planar mechanism,平面機構,平面机构,https://terms.naer.edu.tw/
1894,plane refueller,飛機加油車,飞机加油车,https://terms.naer.edu.tw/
1895,planer type milling machine,龍門刨床式銑床,龙门式铣床,https://terms.naer.edu.tw/
1896,planing,滑航。,刨削,https://terms.naer.edu.tw/
1897,planing machine,龍門刨床,刨床,https://terms.naer.edu.tw/
1898,plasma arc cutting,電漿電弧切割,等离子弧切割,https://terms.naer.edu.tw/
1899,plasma arc welding machine,電漿電弧焊機,等离子弧焊机,https://terms.naer.edu.tw/
1900,plasma arc welding，PAW,電槳弧銲［接］,等离子弧焊,https://terms.naer.edu.tw/
1901,plasma chemical vapor deposition，PCVD,等離子化學氣相沉積,等离子体化学气相沉积,https://terms.naer.edu.tw/
1902,plasma cutting machine,電漿切割機,等离子切割机,https://terms.naer.edu.tw/
1903,plasma transport van,電漿運輸車,血浆运输车,https://terms.naer.edu.tw/
1904,plastering machinery,修塗機,抹灰机械,https://terms.naer.edu.tw/
1905,plastic working of metal，metal technology of plasticity,金屬塑性加工,金属塑性加工,https://terms.naer.edu.tw/
1906,plate rotary shears,板旋轉剪機,滚剪机,https://terms.naer.edu.tw/
1907,plate shear,板塊剪移,剪板机,https://terms.naer.edu.tw/
1908,platform road train,平板列車,平板列车,https://terms.naer.edu.tw/
1909,ploughing,花筒刮傷,犁沟,https://terms.naer.edu.tw/
1910,plowing,水上滑行；艏突部,犁沟,https://terms.naer.edu.tw/
1911,plug gage,塞規,塞规,https://terms.naer.edu.tw/
1912,plug valve,塞閥,旋塞阀,https://terms.naer.edu.tw/
1913,plug weld,塞孔熔接,塞焊,https://terms.naer.edu.tw/
1914,plumb derrick truck,立放井架車,立放井架车,https://terms.naer.edu.tw/
1915,plunger metering pump,柱塞計量泵,柱塞计量泵,https://terms.naer.edu.tw/
1916,plunger pump,柱塞泵,柱塞泵,https://terms.naer.edu.tw/
1917,plunger pump,柱塞泵,柱塞泵,https://terms.naer.edu.tw/
1918,plunging,奔波；冲浪；捲形碎波；沖波,翻孔,https://terms.naer.edu.tw/
1919,plunging die,柱塞模,翻孔模,https://terms.naer.edu.tw/
1920,pneumatic braking,氣壓制動,气压制动,https://terms.naer.edu.tw/
1921,pneumatic cement-discharging tanker,氣動下灰車,下灰车,https://terms.naer.edu.tw/
1922,pneumatic chipping hammer,氣動鑿鎚,气铲,https://terms.naer.edu.tw/
1923,pneumatic circuit,氣壓回路,气动回路,https://terms.naer.edu.tw/
1924,pneumatic control,氣力控制,气动控制,https://terms.naer.edu.tw/
1925,pneumatic drill,氣鑽,气钻,https://terms.naer.edu.tw/
1926,pneumatic drill,氣鑽,气钻,https://terms.naer.edu.tw/
1927,pneumatic file,氣動銼刀,气锉刀,https://terms.naer.edu.tw/
1928,pneumatic hammer,氣鎚；氣動鎚；壓縮空氣鎚,空气锤,https://terms.naer.edu.tw/
1929,pneumatic jack,氣力千斤頂,气顶,https://terms.naer.edu.tw/
1930,pneumatic mill,氣動銑刀,气铣刀,https://terms.naer.edu.tw/
1931,pneumatic pick,氣力鎬,气镐,https://terms.naer.edu.tw/
1932,Pneumatic reducer,氣動減壓器,气动减压器,https://terms.naer.edu.tw/
1933,Pneumatic reducer,氣動減壓器,冷气减压器,https://terms.naer.edu.tw/
1934,pneumatic saw,氣動鋸,气锯,https://terms.naer.edu.tw/
1935,pneumatic shears,氣剪刀,气剪,https://terms.naer.edu.tw/
1936,pneumatic spade,氣鍬,气锹,https://terms.naer.edu.tw/
1937,pneumatic system,氣流系統；氣動系統；氣壓系統；空壓系統；氣動操作系統,气动系统,https://terms.naer.edu.tw/
1938,pneumatic tool，air tool,氣力工具；氣動工具,气动工具,https://terms.naer.edu.tw/
1939,pneumatic transmission,氣動傳送；氣動傳輸,气压传动,https://terms.naer.edu.tw/
1940,pneumatic wrench,氣力扳手,气扳机,https://terms.naer.edu.tw/
1941,pneumatics,氣力學；氣壓學,气动技术,https://terms.naer.edu.tw/
1942,point transfer device,像片轉點儀,刺点仪,https://terms.naer.edu.tw/
1943,polarizing microscope,偏光顯微鏡,偏光显微镜,https://terms.naer.edu.tw/
1944,police dog carrier,警犬運輸車,警犬运输车,https://terms.naer.edu.tw/
1945,police van,警用車,警用车,https://terms.naer.edu.tw/
1946,polishing,拋光,抛光,https://terms.naer.edu.tw/
1947,polygon engine,多邊形發動機,多边形发动机,https://terms.naer.edu.tw/
1948,polymer injection pump,聚合體噴射泵,注聚泵,https://terms.naer.edu.tw/
1949,pore-free die casting,充氧壓鑄,充氧压铸,https://terms.naer.edu.tw/
1950,Porosity,多孔性，氣孔,疏松,https://terms.naer.edu.tw/
1951,portable instrument,可攜儀器；便攜式儀器,便携式仪器仪表,https://terms.naer.edu.tw/
1952,portable tea plant pruning machine,手提式茶樹修剪機,手提式茶树修剪机,https://terms.naer.edu.tw/
1953,portable type tea picking machine,手提式採茶機,手提式采茶机,https://terms.naer.edu.tw/
1954,portal bridge crane，gantry crane,高架起重機；支架式起重機,门式起重机,https://terms.naer.edu.tw/
1955,portal slewing crane,門形轉動起重機,门座起重机,https://terms.naer.edu.tw/
1956,position,位置,工位,https://terms.naer.edu.tw/
1957,position tolerance,位置公差,位置公差,https://terms.naer.edu.tw/
1958,position transducer,位置轉換器；位置換能器,位置传感器,https://terms.naer.edu.tw/
1959,Positive feedback,正反饋；正回授；正回饋,正反馈,https://terms.naer.edu.tw/
1960,positive-displacement compressor,容積式壓縮機,容积式压缩机,https://terms.naer.edu.tw/
1961,positive-displacement pump,正排量泵,容积式泵,https://terms.naer.edu.tw/
1962,post-sintering treatment,燒結後處理,烧结后处理,https://terms.naer.edu.tw/
1963,potentiometric analyzer,電位分析器,电位[式]分析器,https://terms.naer.edu.tw/
1964,potentiometric transducer,電位器式轉換器,电位器式传感器,https://terms.naer.edu.tw/
1965,potted seedling transplanter,缽苗栽植機,钵苗栽植机,https://terms.naer.edu.tw/
1966,pouring,傾鑄；澆鑄；澆注,浇注,https://terms.naer.edu.tw/
1967,powder,粉末；火藥,粉末,https://terms.naer.edu.tw/
1968,powder metal forging,粉末金屬鍛造,粉末锻造,https://terms.naer.edu.tw/
1969,powder metallurgy,粉末冶金,粉末冶金,https://terms.naer.edu.tw/
1970,powder rolling,粉末軋型,粉末轧制,https://terms.naer.edu.tw/
1971,power boiler,功率鍋爐,电站锅炉,https://terms.naer.edu.tw/
1972,Power conditioner,電源調節器,功率调节器,https://terms.naer.edu.tw/
1973,Power conditioning,功率調節,功率调节,https://terms.naer.edu.tw/
1974,power generation steam turbine,發電用汽輪機,发电用汽轮机,https://terms.naer.edu.tw/
1975,power pump,動力泵,机动泵,https://terms.naer.edu.tw/
1976,power spinning,電力紡,变薄旋压,https://terms.naer.edu.tw/
1977,power unit,電源車,电源车,https://terms.naer.edu.tw/
1978,power-assisted hydraulic braking,動力輔助液壓煞車,液压制动,https://terms.naer.edu.tw/
1979,"power-take-off clutch, PTO clutch",動力分導離合器,动力输出离合器,https://terms.naer.edu.tw/
1980,pre-shaving hob,剃前滾刀,剃前滚刀,https://terms.naer.edu.tw/
1981,precipitated powder,沉澱粉末,沉淀粉,https://terms.naer.edu.tw/
1982,precision micrometer inspection instrument,精密測微檢定儀,精密测微检定仪,https://terms.naer.edu.tw/
1983,precoated sand,覆膜砂,覆膜砂,https://terms.naer.edu.tw/
1984,presintering,預燒,预烧,https://terms.naer.edu.tw/
1985,press,壓機；壓床；印刷機；印刷所,压力机,https://terms.naer.edu.tw/
1986,pressing,壓形；壓濾；壓平；模壓； 壓製；壓迫法；推壓針鬚收針；壓燙；壓縮,冲压,https://terms.naer.edu.tw/
1987,pressure control valve,壓力控制閥,压力控制阀,https://terms.naer.edu.tw/
1988,pressure gauge,壓力計；壓力表,压力计,https://terms.naer.edu.tw/
1989,pressure reducing valve,減壓閥,减压阀,https://terms.naer.edu.tw/
1990,pressure relief valve,洩壓閥；釋壓瓣；釋壓閥,溢流阀,https://terms.naer.edu.tw/
1991,pressure transducer,壓力換能器,压力传感器,https://terms.naer.edu.tw/
1992,pressure welding,壓焊,压焊,https://terms.naer.edu.tw/
1993,pressure-filled thermometer,充壓式溫度計,压力式温度计,https://terms.naer.edu.tw/
1994,pressurized boiler,增壓鍋爐；加壓鍋爐,微正压锅炉,https://terms.naer.edu.tw/
1995,primary force standard machine,原級力標準機,力基准机,https://terms.naer.edu.tw/
1996,primary standard torquer,原級標準扭力機,扭矩基准机,https://terms.naer.edu.tw/
1997,primary tillage equipment,初耕機[農]具,耕地机械,https://terms.naer.edu.tw/
1998,principal axis of inertia,慣性主軸線,惯性主轴,https://terms.naer.edu.tw/
1999,priority valve,優先活門,顺序阀,https://terms.naer.edu.tw/
2000,prison van,囚車,囚车,https://terms.naer.edu.tw/
2001,Problem solving,問題求解；解決問題；問題解決；問題解決法；解決問題,问题求解,https://terms.naer.edu.tw/
2002,Process automation,程序自動化,过程自动化,https://terms.naer.edu.tw/
2003,Process control,程式控制；程序控制,生产过程控制,https://terms.naer.edu.tw/
2004,Process control,程式控制；程序控制,过程控制,https://terms.naer.edu.tw/
2005,process dimension,程序尺寸,工艺尺寸,https://terms.naer.edu.tw/
2006,process parameter,程序參數,工艺参数,https://terms.naer.edu.tw/
2007,process pump,流程泵,流程泵,https://terms.naer.edu.tw/
2008,process specification,加工規格；製程規格,工艺规范,https://terms.naer.edu.tw/
2009,product of inertia,慣性積,惯性积,https://terms.naer.edu.tw/
