序號,英文名稱,中文名稱,來源網站
17542,percentage of grade,坡度百分比,https://terms.naer.edu.tw/
17543,percentage of recovery,回收百分比；回復百分比,https://terms.naer.edu.tw/
17544,percentage of reinforcement,鋼筋百分比；加強筋百分比,https://terms.naer.edu.tw/
17545,percentage of swell and shrinkage,脹縮百分率,https://terms.naer.edu.tw/
17546,percentage reduction,折減百分率,https://terms.naer.edu.tw/
17547,percentage sound level,百分率音量,https://terms.naer.edu.tw/
17548,percentile,百分位,https://terms.naer.edu.tw/
17549,percentile level,百分數位準,https://terms.naer.edu.tw/
17550,perception time,感知時間；感識時間；感覺時間,https://terms.naer.edu.tw/
17551,perched spring,暫棲泉,https://terms.naer.edu.tw/
17552,perched water,棲止水,https://terms.naer.edu.tw/
17553,perched water table,暫棲地水位,https://terms.naer.edu.tw/
17554,perchlorate,過氯酸鹽,https://terms.naer.edu.tw/
17555,perchloric acid,過氯酸,https://terms.naer.edu.tw/
17556,percolating rate,滲漏率；滲透率,https://terms.naer.edu.tw/
17557,percolating water,滲漏水；滲透水,https://terms.naer.edu.tw/
17558,percolation,滲透；滲漏；滲漉,https://terms.naer.edu.tw/
17559,percolation distance,滲漏距離；滲透距離,https://terms.naer.edu.tw/
17560,percolation rate,滲漏率,https://terms.naer.edu.tw/
17561,percolation ratio,滲漏比；滲透比,https://terms.naer.edu.tw/
17562,percussion boring machine,衝擊式鑽機,https://terms.naer.edu.tw/
17563,percussion drilling,衝擊式鑽孔,https://terms.naer.edu.tw/
17564,perdestrian crossing,行人穿越道,https://terms.naer.edu.tw/
17565,perennial ,多年生植物,https://terms.naer.edu.tw/
17566,perennial spring,長流泉,https://terms.naer.edu.tw/
17567,perennial stream,常流河；長流河川,https://terms.naer.edu.tw/
17568,perfect frame,完整構架,https://terms.naer.edu.tw/
17569,perfect gas,理想氣體；完全氣體,https://terms.naer.edu.tw/
17570,perfect liquid,理想液體；完全液體,https://terms.naer.edu.tw/
17571,perfect overflow,完全溢流,https://terms.naer.edu.tw/
17572,perfectly elastic body,完全彈性體,https://terms.naer.edu.tw/
17573,perforated baffle,多孔隔牆,https://terms.naer.edu.tw/
17574,perforated casing well,多孔套管井,https://terms.naer.edu.tw/
17575,perforated cover plate,有孔蓋板,https://terms.naer.edu.tw/
17576,perforated drain pipe,多孔排水管,https://terms.naer.edu.tw/
17577,perforated pipe,有孔管類,https://terms.naer.edu.tw/
17578,perforation,穿孔；鑽孔,https://terms.naer.edu.tw/
17579,performance,性能,https://terms.naer.edu.tw/
17580,performance assessment,性能評估；功能評估,https://terms.naer.edu.tw/
17581,performance audit,績效查證,https://terms.naer.edu.tw/
17582,performance bond,履約保證金,https://terms.naer.edu.tw/
17583,performance bond certificate,履約保證金證明書,https://terms.naer.edu.tw/
17584,performance chart,性能[範圍]圖,https://terms.naer.edu.tw/
17585,performance coordination,履約協調,https://terms.naer.edu.tw/
17586,performance criteria,績效準則；績效評准,https://terms.naer.edu.tw/
17587,performance deck lighting equipment,舞台燈光設備,https://terms.naer.edu.tw/
17588,performance graded,性能分級,https://terms.naer.edu.tw/
17589,performance index,績效指數,https://terms.naer.edu.tw/
17590,performance level,功能位階；功能等級,https://terms.naer.edu.tw/
17591,performance measurement baseline,績效衡量基線,https://terms.naer.edu.tw/
17592,performance measurement criteria,績效衡量準則,https://terms.naer.edu.tw/
17593,performance reporting,績效報告,https://terms.naer.edu.tw/
17594,performance specification,性能規範,https://terms.naer.edu.tw/
17595,performance standard,績效標準,https://terms.naer.edu.tw/
17596,performance standard zoning,績效標準分區,https://terms.naer.edu.tw/
17597,performance-based specification,性能規定；性能規範,https://terms.naer.edu.tw/
17598,periapsis,近心點；近拱點,https://terms.naer.edu.tw/
17599,periclase,方鎂石,https://terms.naer.edu.tw/
17600,peridotite,橄欖岩,https://terms.naer.edu.tw/
17601,perieodic current,週期流,https://terms.naer.edu.tw/
17602,perigee,近地點；近心點；近拱點,https://terms.naer.edu.tw/
17603,perikinetic coagulation,周動混凝,https://terms.naer.edu.tw/
17604,perikinetic flocculation,週動膠凝,https://terms.naer.edu.tw/
17605,perils of the sea,海難,https://terms.naer.edu.tw/
17606,perimeter grouting,周邊注漿,https://terms.naer.edu.tw/
17607,period,週期,https://terms.naer.edu.tw/
17608,period at maximum temperature,最高溫期{混凝土蒸氣養護},https://terms.naer.edu.tw/
17609,period of declining growth,衰減生長期,https://terms.naer.edu.tw/
17610,period of endogenous respiration,內呼吸期,https://terms.naer.edu.tw/
17611,period of filter service,濾池操作時間,https://terms.naer.edu.tw/
17612,period of free oscillation,自由擺動週期,https://terms.naer.edu.tw/
17613,period of logarithmic growth,對數生長期,https://terms.naer.edu.tw/
17614,period of motion,運動週期,https://terms.naer.edu.tw/
17615,period of restitution,恢復期,https://terms.naer.edu.tw/
17616,period of simple harmonic motion,簡諧運動周期,https://terms.naer.edu.tw/
17617,period of tide,潮汐週期,https://terms.naer.edu.tw/
17618,periodic current,週期流,https://terms.naer.edu.tw/
17619,periodic inspection,定期檢驗；定期檢測,https://terms.naer.edu.tw/
17620,periodic payment,定期付款,https://terms.naer.edu.tw/
17621,periodic table,週期表,https://terms.naer.edu.tw/
17622,periodical annual survey of hull,船體歲檢,https://terms.naer.edu.tw/
17623,peripheral vision,周邊視界,https://terms.naer.edu.tw/
17624,peripteral temple,圍柱式神廟{古希臘},https://terms.naer.edu.tw/
17625,perishable cargo,易壞貨物,https://terms.naer.edu.tw/
17626,perissodactyl,奇蹄類,https://terms.naer.edu.tw/
17627,perissodactyla,奇蹄目,https://terms.naer.edu.tw/
17628,peristyle,圍廊,https://terms.naer.edu.tw/
17629,peristyle house,圍廊式住宅,https://terms.naer.edu.tw/
17630,perlite,珍珠岩,https://terms.naer.edu.tw/
17631,perlitic structure,天然玻璃均質結構,https://terms.naer.edu.tw/
17632,permafrost,永凍層,https://terms.naer.edu.tw/
17633,permanence,持久性,https://terms.naer.edu.tw/
17634,permanent adjustment,永久調整,https://terms.naer.edu.tw/
17635,permanent ballast,固定壓艙物,https://terms.naer.edu.tw/
17636,permanent building,永久性建物,https://terms.naer.edu.tw/
17637,permanent closure,永久封閉,https://terms.naer.edu.tw/
17638,permanent current,永久海流；恆流；永久[電]流,https://terms.naer.edu.tw/
17639,permanent deformation,永久變形,https://terms.naer.edu.tw/
17640,permanent form,永久模,https://terms.naer.edu.tw/
17641,permanent forms,免拆模板,https://terms.naer.edu.tw/
17642,permanent hardness,永久硬度,https://terms.naer.edu.tw/
17643,permanent housing,永久性住宅,https://terms.naer.edu.tw/
17644,permanent identifier (PID),永久辨識碼,https://terms.naer.edu.tw/
17645,permanent marker,永久標記,https://terms.naer.edu.tw/
17646,permanent material,永久材,https://terms.naer.edu.tw/
17647,permanent scatterer,永久散射體,https://terms.naer.edu.tw/
17648,permanent set,永久變形；永久伸縮量,https://terms.naer.edu.tw/
17649,permanent setting,永久變形；永久伸縮量,https://terms.naer.edu.tw/
17650,permanent shuttering,永久性內襯,https://terms.naer.edu.tw/
17651,permanent strain,永久應變,https://terms.naer.edu.tw/
17652,permanent way,鐵路路線,https://terms.naer.edu.tw/
17653,permanent work,永久工程,https://terms.naer.edu.tw/
17654,permanganate value (PV),髙錳酸鹽值,https://terms.naer.edu.tw/
17655,permanganic acid,髙錳酸,https://terms.naer.edu.tw/
17656,permeability,滲透性,https://terms.naer.edu.tw/
17657,permeability coefficient,滲透係數,https://terms.naer.edu.tw/
17658,permeable concrete paving unit,透水性混凝土地磚,https://terms.naer.edu.tw/
17659,permeable groyne,透水丁壩,https://terms.naer.edu.tw/
17660,permeable pavement,透水鋪面,https://terms.naer.edu.tw/
17661,permeable polymer-modified asphalt concrete,透水性改質瀝青混凝土,https://terms.naer.edu.tw/
17662,permeable sand layer construction,透水砂層施工,https://terms.naer.edu.tw/
17663,permeable spur,透水丁壩,https://terms.naer.edu.tw/
17664,permeable subbase,透水基層,https://terms.naer.edu.tw/
17665,permeation,滲透作用,https://terms.naer.edu.tw/
17666,permeation tube,滲透管,https://terms.naer.edu.tw/
17667,permissible dose,容許劑量,https://terms.naer.edu.tw/
17668,permissible error,容許誤差,https://terms.naer.edu.tw/
17669,permissible maximum weight,許可總重,https://terms.naer.edu.tw/
17670,permissible misclosure,容許閉合差,https://terms.naer.edu.tw/
17671,permissible settlement,允許沉陷,https://terms.naer.edu.tw/
17672,permission level,權限層級,https://terms.naer.edu.tw/
17673,permission template,權限樣板,https://terms.naer.edu.tw/
17674,permissive signal,權宜號誌,https://terms.naer.edu.tw/
17675,permissive speed,容許速率,https://terms.naer.edu.tw/
17676,permit,許可,https://terms.naer.edu.tw/
17677,permit application,許可證申請,https://terms.naer.edu.tw/
17678,permutation,置換；互換,https://terms.naer.edu.tw/
17679,permutit,人造沸石,https://terms.naer.edu.tw/
17680,peroxide,過氧化物,https://terms.naer.edu.tw/
17681,peroxyacetyl nitrate (PAN),過氧乙醯硝酸鹽,https://terms.naer.edu.tw/
17682,peroxybenzoyl nitrate (PBN),過氧苯醯硝酸酯,https://terms.naer.edu.tw/
17683,peroxypropionyl nitrate (PPN),過氧丙醯硝酸酯,https://terms.naer.edu.tw/
17684,perpendicular parking,直交停車,https://terms.naer.edu.tw/
17685,perpendicular system,直交式[排水]系統,https://terms.naer.edu.tw/
17686,persistent organic pollutants (POPs),持久性有機污染物,https://terms.naer.edu.tw/
17687,persistent scatterer,永久散射體,https://terms.naer.edu.tw/
17688,person-in-charge,[工地]負責人,https://terms.naer.edu.tw/
17689,personal pollution,自體污染,https://terms.naer.edu.tw/
17690,personal rapid transit (PRT),個人捷運,https://terms.naer.edu.tw/
17691,personally identifiable information,個人資訊；個資,https://terms.naer.edu.tw/
17692,perspective,透視法{建築},https://terms.naer.edu.tw/
17693,perspective drawing,透視圖,https://terms.naer.edu.tw/
17694,perspective pictorial land surface portrayal,透視圖象地表描繪,https://terms.naer.edu.tw/
17695,perspective pictorial portrayal,透視圖象描繪,https://terms.naer.edu.tw/
17696,perspective plan,透視平面圖,https://terms.naer.edu.tw/
17697,perspective projection,中心透視投影；中心投影,https://terms.naer.edu.tw/
17698,perspective traces,透視截面線,https://terms.naer.edu.tw/
17699,perspective view,透視圖,https://terms.naer.edu.tw/
17700,perspiration,排汗,https://terms.naer.edu.tw/
17701,PERT schedule,計畫評核術進度表,https://terms.naer.edu.tw/
17702,pervious concrete,透水混凝土,https://terms.naer.edu.tw/
17703,pervious pavement,透水鋪面,https://terms.naer.edu.tw/
17704,pervious subsoil,透水性基層土,https://terms.naer.edu.tw/
17705,pest,有害生物；害蟲,https://terms.naer.edu.tw/
17706,pest control,病蟲害控制；有害生物防治,https://terms.naer.edu.tw/
17707,pest pressure,害蟲壓力,https://terms.naer.edu.tw/
17708,pest trap,害蟲誘捕器,https://terms.naer.edu.tw/
17709,pesticide,殺蟲劑；農藥,https://terms.naer.edu.tw/
17710,pesticide pollution,農藥污染,https://terms.naer.edu.tw/
17711,pesticide resistance,抗藥性,https://terms.naer.edu.tw/
17712,petone,腖,https://terms.naer.edu.tw/
17713,petrifaction,石化作用,https://terms.naer.edu.tw/
17714,petrification,石化作用,https://terms.naer.edu.tw/
17715,petrifying liquid,防水劑,https://terms.naer.edu.tw/
17716,petrochemical,石[油]化[學]品,https://terms.naer.edu.tw/
17717,petrochemistry,石油化學,https://terms.naer.edu.tw/
17718,petrographic microscope,岩相顯微鏡；岩象顯微鏡,https://terms.naer.edu.tw/
17719,petrography,岩相學；岩象學,https://terms.naer.edu.tw/
17720,petroleum,石油,https://terms.naer.edu.tw/
17721,petroleum asphalt,石油地瀝青,https://terms.naer.edu.tw/
17722,petroleum bitumen,石油瀝青,https://terms.naer.edu.tw/
17723,petroleum transportation pipeline,輸油管線,https://terms.naer.edu.tw/
17724,petrology,岩理學,https://terms.naer.edu.tw/
17725,pew,靠背長椅,https://terms.naer.edu.tw/
17726,pH electrode,pH電極,https://terms.naer.edu.tw/
17727,pH meter,酸鹼度計,https://terms.naer.edu.tw/
17728,pH value,酸鹼值,https://terms.naer.edu.tw/
17729,phase,相；時相；階段；時期,https://terms.naer.edu.tw/
17730,phase ambiguity,週波未定值,https://terms.naer.edu.tw/
17731,phase angle,相位角,https://terms.naer.edu.tw/
17732,phase center,相位中心,https://terms.naer.edu.tw/
17733,phase center offset,相位中心偏差,https://terms.naer.edu.tw/
17734,phase contrast microscopy,相位差顯微鏡；位相差顯微鏡,https://terms.naer.edu.tw/
17735,phase correction,相位改正；相位修正,https://terms.naer.edu.tw/
17736,phase difference,相位差,https://terms.naer.edu.tw/
17737,phase equilibrium,相平衡,https://terms.naer.edu.tw/
17738,phase index of refraction,相位折射率；相位折射係數,https://terms.naer.edu.tw/
17739,phase lag,相位差,https://terms.naer.edu.tw/
17740,phase modulation,調相；相位調變,https://terms.naer.edu.tw/
17741,phase plane solution,相面解,https://terms.naer.edu.tw/
17742,phase shift,相位差,https://terms.naer.edu.tw/
17743,phase velocity,相位速度,https://terms.naer.edu.tw/
17744,phase windup,相位轉繞,https://terms.naer.edu.tw/
17745,phased bidding,分段投標,https://terms.naer.edu.tw/
17746,phased construction,分[階]段施工,https://terms.naer.edu.tw/
17747,phasing,分期,https://terms.naer.edu.tw/
17748,phenol,[苯]酚；石炭酸,https://terms.naer.edu.tw/
17749,phenol coefficient,酚係數,https://terms.naer.edu.tw/
17750,phenol coefficient method,酚係數法,https://terms.naer.edu.tw/
17751,phenol value,酚值,https://terms.naer.edu.tw/
17752,phenol waste,酚廢汙,https://terms.naer.edu.tw/
17753,phenol-formaldehyde resin,酚甲醛樹脂,https://terms.naer.edu.tw/
17754,phenolic compounds,酚化合物,https://terms.naer.edu.tw/
17755,phenolic plastic,酚醛塑料,https://terms.naer.edu.tw/
17756,phenolic resin,酚醛樹脂,https://terms.naer.edu.tw/
17757,phenology,物候學,https://terms.naer.edu.tw/
17758,phenolphthalein,酚酞,https://terms.naer.edu.tw/
17759,phenolphthalein alkalinity,酚酞鹼度,https://terms.naer.edu.tw/
17760,phenols,酚類,https://terms.naer.edu.tw/
17761,phenomenology,現象學,https://terms.naer.edu.tw/
17762,phenoplast,酚醛塑料,https://terms.naer.edu.tw/
17763,phenotype,表[現]型 ,https://terms.naer.edu.tw/
17764,phenylsilane resin,苯基矽烷樹脂,https://terms.naer.edu.tw/
17765,pheromone,費洛蒙；傳訊素,https://terms.naer.edu.tw/
17766,phi (φ) factor,強度折減參數,https://terms.naer.edu.tw/
17767,Philadelphia rod,費城水準尺,https://terms.naer.edu.tw/
17768,Philleo factor,菲力歐參數{防凍結距離},https://terms.naer.edu.tw/
17769,philology,文獻學,https://terms.naer.edu.tw/
17770,phishing,網路釣魚,https://terms.naer.edu.tw/
17771,phlogopite,金雲母,https://terms.naer.edu.tw/
